document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,1,3,mutual,Link,Link,This work proposes a multi-modal contrastive learning objective to learn text representation based on both visual and text information.,"In this work, we propose a multimodal contrastive learning approach that exploits both visual and textual information for learning sentence representations.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,1,11,random,No Link,Link,This work proposes a multi-modal contrastive learning objective to learn text representation based on both visual and text information.,"In particular, there has been growing interest in adopting contrastive learning objectives to achieve this goal (Carlsson et al., 2020;Kim et al., 2021;Yan et al., 2021).",False,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,1,16,mutual,Link,Link,This work proposes a multi-modal contrastive learning objective to learn text representation based on both visual and text information.,"To exploit both visual and textual information, we adopt the state-of-the-art (SOTA) contrastive sentence embedding framework Sim-CSE (Gao et al., 2021) and extend it with a multimodal contrastive objective.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,1,33,mutual,Link,Link,This work proposes a multi-modal contrastive learning objective to learn text representation based on both visual and text information.,"To exploit both visual and textual information, we adopt SimCSE (Gao et al., 2021) as the textual baseline and extend it with a multimodal contrastive learning objective.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,1,109,random,No Link,No Link,This work proposes a multi-modal contrastive learning objective to learn text representation based on both visual and text information.,"In this paper, we propose MCSE that exploits both vision and textual information for sentence embedding learning.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,2,4,mutual,Link,Link,Extensive experiments have been provided to show the improvement of the proposed method on seven semantic textual similarity tasks.,"Through experiments on a variety of semantic textual similarity tasks, we demonstrate that our approach consistently improves the performance across various datasets and pre-trained encoders.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,2,16,random,No Link,No Link,Extensive experiments have been provided to show the improvement of the proposed method on seven semantic textual similarity tasks.,"To exploit both visual and textual information, we adopt the state-of-the-art (SOTA) contrastive sentence embedding framework Sim-CSE (Gao et al., 2021) and extend it with a multimodal contrastive objective.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,2,18,mutual,Link,Link,Extensive experiments have been provided to show the improvement of the proposed method on seven semantic textual similarity tasks.,We conduct extensive experiments on standard Semantic Textual Similarity (STS) benchmarks and show the effectiveness of MCSE across various datasets and pre-trained encoders.,True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,2,19,llm,Link,Link,Extensive experiments have been provided to show the improvement of the proposed method on seven semantic textual similarity tasks.,"We find that, using a small amount of multimodal data in addition to text-only corpus yields significant improvements on STS tasks.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,2,62,random,Link,No Link,Extensive experiments have been provided to show the improvement of the proposed method on seven semantic textual similarity tasks.,"To further investigate the impact of different datasets, we train models solely on multimodal data and report results in Table 2.",False,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,2,113,retriever,No Link,No Link,Extensive experiments have been provided to show the improvement of the proposed method on seven semantic textual similarity tasks.,"Secondly, the definition of ""semantic similarity"" is highly task-dependent.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,14,retriever,Link,No Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.",We hypothesize that using vision as supplementary semantic information can further promote sentence representation learning.,False,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,16,random,No Link,No Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.","To exploit both visual and textual information, we adopt the state-of-the-art (SOTA) contrastive sentence embedding framework Sim-CSE (Gao et al., 2021) and extend it with a multimodal contrastive objective.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,20,llm,Link,Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.","By analyzing the alignment and uniformity properties of the embedding space (Wang and Isola, 2020), we show that MCSE better aligns the semantically similar sentences while maintaining uniformity, providing an explanation for its superior performance.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,45,random,No Link,No Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.",We report the means and standard deviations.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,54,llm,Link,No Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.",Our method further regularizes the sentence representation in such a way that aligns with the image representation in the grounded space.,False,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,68,retriever,No Link,No Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.",Gao et al. ( 2021) empirically showed that sentence embedding models with both low alignment and uniformity achieve better performance in general.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,3,71,mutual,Link,Link,"Besides, additional analyses show that the proposed method leads to better semantical alignment of the learned sentence representation.","This analysis provides further support that by improving the alignment property of the textual embedding space, visually grounding can enhance sentence representation learning.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,5,50,random,No Link,No Link,- The paper is well-written and clearly presented;,g ϕ 1 (•) and g ϕ 2 (•) are distinct projection heads for text and image modality respectively.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,5,111,random,No Link,No Link,- The paper is well-written and clearly presented;,"Firstly, we take caption datasets as the source of multimodal information, while these datasets are collected and curated with nonnegligible human efforts.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,6,14,mutual,Link,Link,- The idea of using visually grounded corpus to help learn sentence representation is well-motivated and novel.,We hypothesize that using vision as supplementary semantic information can further promote sentence representation learning.,True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,6,28,retriever,No Link,No Link,- The idea of using visually grounded corpus to help learn sentence representation is well-motivated and novel.,Visually Grounded Representation Learning.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,6,71,mutual,Link,No Link,- The idea of using visually grounded corpus to help learn sentence representation is well-motivated and novel.,"This analysis provides further support that by improving the alignment property of the textual embedding space, visually grounding can enhance sentence representation learning.",False,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,6,73,llm,Link,Link,- The idea of using visually grounded corpus to help learn sentence representation is well-motivated and novel.,"In this paper, we propose MCSE, a novel approach for sentence embedding learning that applies a multimodal contrastive objective to align sentences and corresponding images in a grounded space.",True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,6,74,random,Link,No Link,- The idea of using visually grounded corpus to help learn sentence representation is well-motivated and novel.,Experiments show that MCSE consistently improves the performance on STS tasks.,False,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,6,90,random,No Link,No Link,- The idea of using visually grounded corpus to help learn sentence representation is well-motivated and novel.,We use the dev set of STS-B to tune the trade-off parameter λ and ablation studies are shown in Table 3 and Table 4.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,7,14,random,No Link,No Link,Extensive experiments (with random seeds) have been provided to show the significance of the proposed methods.,We hypothesize that using vision as supplementary semantic information can further promote sentence representation learning.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,7,18,llm,Link,Link,Extensive experiments (with random seeds) have been provided to show the significance of the proposed methods.,We conduct extensive experiments on standard Semantic Textual Similarity (STS) benchmarks and show the effectiveness of MCSE across various datasets and pre-trained encoders.,True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,7,44,mutual,Link,Link,Extensive experiments (with random seeds) have been provided to show the significance of the proposed methods.,All other results are from our implementation and models are trained with 5 random seeds.,True,True
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,7,106,retriever,No Link,No Link,Extensive experiments (with random seeds) have been provided to show the significance of the proposed methods.,Cross-Modal Retrieval We take BERT-based models (same seed) and conduct cross-modal retrieval experiments.,True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,7,110,random,No Link,No Link,Extensive experiments (with random seeds) have been provided to show the significance of the proposed methods.,"Despite showing a strong performance on STS benchmarks, it has a few limitations as well.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,8,3,random,No Link,No Link,"Detailed ablation studies and analyses have also been provided to show the impact of dataset, pre-trained model and sub-tasks;","In this work, we propose a multimodal contrastive learning approach that exploits both visual and textual information for learning sentence representations.",True,False
f747e56ba9dea371a105837138f7a51763dcbff3fd85e6dcae695a2f4b134a331bc69841f737a01318105e56c4606dd67a84e8f4550e265aba969bc471c379d2,8,50,random,No Link,No Link,"Detailed ablation studies and analyses have also been provided to show the impact of dataset, pre-trained model and sub-tasks;",g ϕ 1 (•) and g ϕ 2 (•) are distinct projection heads for text and image modality respectively.,True,False
